                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     167                                      783                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.4573087872614302E+007                  4.3005095733852349E+006                  5.6069900041302353E+003                  7.0169257391413575E-001                  8.8770167087066087E-001                 -1.7623211793560802E+000                  6.9896532771798259E-001                  6.8739820081675616E-005                  2.8077813408861657E-001                  2.3200392169116122E-003                  2.3250571300718302E-003                  9.3804557732051434E-003                  2.0850244238750366E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9984201101463206E-001                  8.8772432335516735E-005                  2.8005546744561804E-001                  3.3643851536032062E-003                  1.1065948057917181E-003                  9.3805228948888580E-003                  2.0850244238750362E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3706197227508492E+003                  3.7806544992317058E+007                  1.4251255281524004E+010                  6.9882155397877777E-001                  6.9882155397877765E-001                  1.0226359776951223E-047                  1.9340255644857925E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4066196778488130E+015                                "r26.4.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260504"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      10                  9.9999999997650013E-001                 -5.1762259067832411E-002                  3.7824417269130888E+000                 -6.5589415188629712E+000                  5.0273882322966053E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.0525206277962693E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.9999999997337519E-001                 -5.1765561984523527E-002                  3.7877634249565468E+000                 -6.5462650506229840E+000                  5.0454095359980204E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.1726132534675051E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.9999999997025024E-001                 -5.1768769959099140E-002                  3.7934313597912106E+000                 -6.5346563633077217E+000                  5.0627132356327271E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.2857101137212316E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  9.9999999996712530E-001                 -5.1771893388742073E-002                  3.7994991775576494E+000                 -6.5241152683590897E+000                  5.0793543051516874E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.3910599857847663E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  9.9999999996400035E-001                 -5.1774941984848596E-002                  3.8060349392147819E+000                 -6.5146626183073453E+000                  5.0953816342098959E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.4877329024731521E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  9.9999999996087541E-001                 -5.1777925005692255E-002                  3.8131031805444544E+000                 -6.5063217115361640E+000                  5.1108388942442602E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.5748024797564788E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  9.9999999995775046E-001                 -5.1780851342065184E-002                  3.8207380700718656E+000                 -6.4990907188382856E+000                  5.1257652557315740E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.6516520794234041E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  9.9999999995462552E-001                 -5.1783729416084147E-002                  3.8289269449422165E+000                 -6.4929257102053333E+000                  5.1401959862736888E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.7181915600609336E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  9.9999999995150057E-001                 -5.1786566979158233E-002                  3.8375974585895136E+000                 -6.4877274630708799E+000                  5.1541629524935342E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.7750359785554959E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  9.9999999994837563E-001                 -5.1789370835375416E-002                  3.8466117932049748E+000                 -6.4833344538889852E+000                  5.1676950437157858E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.8236086311512892E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  9.9999999994525068E-001                 -5.1792146526259610E-002                  3.8557737603371134E+000                 -6.4795291620666973E+000                  5.1808185316084208E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.8660822956900701E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  9.9999999994212574E-001                 -5.1794898055285060E-002                  3.8648562131193378E+000                 -6.4760635663827522E+000                  5.1935573770596068E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.9050897730151487E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  9.9999999993900079E-001                 -5.1797627766626823E-002                  3.8736478217322361E+000                 -6.4727051905227562E+000                  5.2059334933282608E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.9431888112082202E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  9.9999999993587585E-001                 -5.1800336501545648E-002                  3.8819967438127807E+000                 -6.4692805843282351E+000                  5.2179669727665807E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  4.9823440345110256E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  9.9999999993275090E-001                 -5.1803024010958147E-002                  3.8898266975172393E+000                 -6.4656919917409068E+000                  5.2296762830327745E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.0237071136113169E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  9.9999999992962596E-001                 -5.1805689454152822E-002                  3.8971221518541386E+000                 -6.4619037967100565E+000                  5.2410784376064772E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.0677436002451873E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  9.9999999992650102E-001                 -5.1808331797186934E-002                  3.9039025764836635E+000                 -6.4579162548532141E+000                  5.2521891445390283E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.1145146242045062E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  9.9999999992337607E-001                 -5.1810950037750880E-002                  3.9102034691519925E+000                 -6.4537472274707719E+000                  5.2630229366773840E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.1638761126763283E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  9.9999999992025113E-001                 -5.1813543311336765E-002                  3.9189651713612554E+000                 -6.4473372523941732E+000                  5.2787835230433666E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.2407017406410181E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  9.9999999991400113E-001                 -5.1818654005744334E-002                  3.9266443060277267E+000                 -6.4404096174855479E+000                  5.2939928327635650E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.3250177315399667E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  9.9999999991087618E-001                 -5.1821168981026941E-002                  3.9314257188755932E+000                 -6.4357611031820179E+000                  5.3038445216165799E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.3823540305999904E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  9.9999999990775124E-001                 -5.1823657223573745E-002                  3.9359148109575521E+000                 -6.4310476243184729E+000                  5.3134778977069175E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.4411222002190499E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  9.9999999990462629E-001                 -5.1826118648857257E-002                  3.9401396361551675E+000                 -6.4262859534193213E+000                  5.3229024296158700E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.5011429929323637E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  9.9999999990150135E-001                 -5.1828553275276738E-002                  3.9461036214938590E+000                 -6.4191620363172959E+000                  5.3366668102975492E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.5921787306828970E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  9.9999999989525135E-001                 -5.1833343426745344E-002                  3.9532421783388263E+000                 -6.4095033098936218E+000                  5.3543666998985522E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.7180178758978341E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  9.9999999988900146E-001                 -5.1838028374287144E-002                  3.9584873876205258E+000                 -6.4016117218042918E+000                  5.3682355325847535E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.8229335360163358E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  9.9999999988509514E-001                 -5.1840903815560883E-002                  3.9641664624423538E+000                 -6.3926852819597393E+000                  5.3837067602388364E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  5.9439299405097131E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  9.9999999987728261E-001                 -5.1846537867189763E-002                  3.9709475872169948E+000                 -6.3807914377021300E+000                  5.4035143647701291E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  6.1090660336677281E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  9.9999999986947019E-001                 -5.1852019925521062E-002                  3.9755422375772249E+000                 -6.3719317798759345E+000                  5.4177995804160064E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  6.2350504935576723E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  9.9999999986556387E-001                 -5.1854705679641587E-002                  3.9799037423089296E+000                 -6.3633051711730477E+000                  5.4316301754364034E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  6.3602178344827112E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  9.9999999985775134E-001                 -5.1859971688254444E-002                  3.9852172959599348E+000                 -6.3519289646607850E+000                  5.4494122467592527E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  6.5291313968099748E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  9.9999999984993893E-001                 -5.1865101730632017E-002                  3.9900957567798465E+000                 -6.3407941916727406E+000                  5.4664955757688256E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  6.6988049405584695E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  9.9999999984212629E-001                 -5.1870102091816458E-002                  3.9946003401400194E+000                 -6.3299075651511547E+000                  5.4829330164593140E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  6.8689607982666405E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  9.9999999983431376E-001                 -5.1874978831393019E-002                  3.9987807437845380E+000                 -6.3192707636578724E+000                  5.4987716432762044E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  7.0393869994461474E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  9.9999999982650123E-001                 -5.1879737738377049E-002                  4.0026777794489270E+000                 -6.3088820733236011E+000                  5.5140535642712214E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  7.2099201314330607E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  9.9999999981868870E-001                 -5.1884384309984231E-002                  4.0063253107573225E+000                 -6.2987375085660791E+000                  5.5288165960866644E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  7.3804332599354211E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  9.9999999981087617E-001                 -5.1888923745473395E-002                  4.0097516991117512E+000                 -6.2888315915299753E+000                  5.5430948280204424E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  7.5508271575155252E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  9.9999999980306375E-001                 -5.1893360949480299E-002                  4.0129809004079897E+000                 -6.2791578941940154E+000                  5.5569190963513826E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  7.7210239048641183E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  9.9999999979525100E-001                 -5.1897700541124261E-002                  4.0175515547627176E+000                 -6.2651417303028865E+000                  5.5768646470146637E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  7.9744521708348125E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  9.9999999977962617E-001                 -5.1906104459222939E-002                  4.0216812966897164E+000                 -6.2514673464269936E+000                  5.5959356976555696E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  8.2297179537482339E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  9.9999999977181364E-001                 -5.1910176350238757E-002                  4.0242989758293755E+000                 -6.2426502458929427E+000                  5.6082002669206217E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  8.3986289335349478E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  9.9999999976400122E-001                 -5.1914166517840622E-002                  4.0280407098530180E+000                 -6.2298424791255931E+000                  5.6259718282860076E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  8.6501868194399963E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  9.9999999974837617E-001                 -5.1921915255813626E-002                  4.0314768365053757E+000                 -6.2173500442003862E+000                  5.6430458612346976E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  8.9028109491475671E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  9.9999999974056364E-001                 -5.1925679916293800E-002                  4.0336717185201989E+000                 -6.2092736654874807E+000                  5.6540670544632725E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  9.0700476173724325E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  9.9999999973275111E-001                 -5.1929375309246260E-002                  4.0368314933291298E+000                 -6.1975129118558288E+000                  5.6700920739771492E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  9.3192124416759268E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  9.9999999971712616E-001                 -5.1936568907864543E-002                  4.0407425742992897E+000                 -6.1823316613511343E+000                  5.6905798145041491E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  9.6509956024365215E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  9.9999999970150122E-001                 -5.1943515729717810E-002                  4.0443871173860400E+000                 -6.1677426545455525E+000                  5.7101456592197932E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  9.9809646371104033E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  9.9999999968587627E-001                 -5.1950233384035149E-002                  4.0477983266012263E+000                 -6.1537042416046868E+000                  5.7288690267201670E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.0309131341196440E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  9.9999999967025144E-001                 -5.1956737661683391E-002                  4.0510036821070585E+000                 -6.1401785711762917E+000                  5.7468194949038365E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.0635518053877417E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  9.9999999965462638E-001                 -5.1963042770922993E-002                  4.0540261643901987E+000                 -6.1271312633166994E+000                  5.7640583625455948E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.0960153534777227E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  9.9999999963900132E-001                 -5.1969161538310715E-002                  4.0583076850408037E+000                 -6.1084695317409050E+000                  5.7886991676284119E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.1441788763847568E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  9.9999999960775143E-001                 -5.1980885083742899E-002                  4.0621822178190854E+000                 -6.0905700150308109E+000                  5.8120191109628392E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.1923635115943700E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  9.9999999959212649E-001                 -5.1986510510595094E-002                  4.0646408405362120E+000                 -6.0791498159831168E+000                  5.8268986650654098E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.2241616230513357E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  9.9999999957650165E-001                 -5.1991990149501309E-002                  4.0669895683115049E+000                 -6.0680765463818735E+000                  5.8412859810657336E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.2558036397190345E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  9.9999999956087660E-001                 -5.1997332039039834E-002                  4.0692377173856222E+000                 -6.0573301966466744E+000                  5.8552125918448565E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.2872936469331550E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  9.9999999954525154E-001                 -5.2002543558737992E-002                  4.0724673737257344E+000                 -6.0418322937273423E+000                  5.8753002949496498E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.3341034050460093E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  9.9999999951400165E-001                 -5.2012601738213732E-002                  4.0764511926699010E+000                 -6.0220868100066349E+000                  5.9007178261352831E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.3962176649152863E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  9.9999999948275164E-001                 -5.2022213508921181E-002                  4.0801533753677903E+000                 -6.0033626128543656E+000                  5.9247317291011043E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.4577898437573556E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  9.9999999945150164E-001                 -5.2031420281865214E-002                  4.0836110321860373E+000                 -5.9855607349885434E+000                  5.9474889719646820E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.5188464759913743E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  9.9999999942025164E-001                 -5.2040257846871808E-002                  4.0868544512312059E+000                 -5.9685954025170096E+000                  5.9691145829343952E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.5794133811582465E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  9.9999999938900164E-001                 -5.2048757345233114E-002                  4.0899086665317546E+000                 -5.9523921690876813E+000                  5.9897158112054010E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.6395142886903011E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  9.9999999935775152E-001                 -5.2056946047734934E-002                  4.0927945977703146E+000                 -5.9368860904209804E+000                  6.0093853459402240E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.6991707782619060E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  9.9999999932650174E-001                 -5.2064847977235602E-002                  4.0948476899885478E+000                 -5.9256582524255821E+000                  6.0235751079156685E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.7437187802024835E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  9.9999999931087669E-001                 -5.2068698262837186E-002                  4.0961805749113749E+000                 -5.9183767799366658E+000                  6.0327840781180511E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.7732317734232749E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  9.9999999929525163E-001                 -5.2072484631768126E-002                  4.0981288982760287E+000                 -5.9077428398550476E+000                  6.0462419018441631E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.8172330991759936E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  9.9999999926400174E-001                 -5.2079874483889232E-002                  4.1018391081417889E+000                 -5.8874076214379114E+000                  6.0719692877225180E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.9044415319446407E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  9.9999999920150173E-001                 -5.2093979148595010E-002                  4.1052388585357100E+000                 -5.8680384260908074E+000                  6.0962605262366214E+000                  6.9999999333752039E-001                  2.8000000666247971E-001                  1.9999999999999907E-002                  1.9913979961087265E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
